数据来源,内容,点赞数,情绪标签,意图标签,提及产品,产品属性标签,发布时间
C酱1区,就是今晚,0,中性,其他,,,2025-12-08 15:07:05
C酱1区,那可不，必须关注一波！！,0,中性,其他,,,2025-12-08 16:25:33
C酱1区,充值购物金还会少一点~,0,中性,其他,,,2025-12-08 16:41:23
C酱1区,这种大的活动期间入手比较划算，能省咱就省一点,0,正面,购买意向,,,2025-12-08 17:05:56
C酱1区,看吧👗🈶：8日和12日晚上20:00-24:00,0,中性,其他,,,2025-12-08 17:13:18
C酱1区,没有诺诺亚的券啊,0,中性,其他,诺诺亚,,2025-12-08 17:14:51
C酱1区,我也是,0,中性,其他,,,2025-12-08 17:15:29
C酱1区,传送门http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fpages.tmall.com%2Fwow%2Fa%2Fact%2Ftmall%2Fdailygroup%2F16355%2F16802%2Fwupr%3Fwh_pid%3Ddaily-465056%26disableNav%3DYES%26status_bar_transparent%3Dtrue%26sellerId%3D2216512629421%26activityId%3Dff7aa4f1cf544c77b7be0e147e480a9a%26toolName%3DitemCoupon&urlrefer=6f3a099c040ec2f4ef5100031e89f41b,0,中性,咨询问题,,,2025-12-08 17:43:26
C酱1区,当抱枕一般般，太小了还晃来晃去,0,中性,其他,,,2025-12-08 18:40:45
C酱1区,cy,0,中性,其他,,,2025-12-08 22:17:16
C酱1区,各有各的好处,0,正面,其他,,,2025-12-08 22:18:04
C酱1区,舒爽的感觉,0,正面,使用反馈,,通道刺激度,2025-12-08 22:18:36
C酱1区,黑皮可涩气了！,0,中性,其他,,,2025-12-08 22:20:03
C酱1区,可以啊,0,正面,其他,,,2025-12-08 22:23:07
C酱1区,毛孔，细节很到位的,3,中性,其他,,,2025-12-08 22:28:40
C酱1区,看看三楼有🔗，现在🈶喵杀还挺划算的,0,正面,使用反馈,,,2025-12-08 22:29:33
C酱1区,两个我都有，有时间玩就用赤鸢，没时间就星梨奈,0,中性,其他,赤鸢、星梨奈,,2025-12-08 22:34:56
C酱1区,好几个杯子一起玩,0,正面,其他,,,2025-12-08 22:37:30
C酱1区,明白了,0,中性,其他,,,2025-12-08 22:40:55
C酱1区,至少用到你腻了 两年前购买的电动产品，现在还能用，虽然我用的频率不是很高，我用手动杯用的多,4,中性,购买意向,,电动功能,2025-12-09 14:30:48
C酱1区,因为有黄油小姐吗,0,中性,其他,黄油小姐,,2025-12-09 15:39:14
C酱1区,如果我要弄个在宿舍用，推荐那个版本啊,0,正面,其他,,,2025-12-09 17:00:08
C酱1区,星梨奈mini更小一点，声音也小方便一些、,0,中性,其他,星梨奈,噪音,2025-12-09 17:00:53
C酱1区,min吧，单通道清洗的时候也方便点，强度也低一点,1,正面,其他,,通道、清洗、通道刺激度,2025-12-09 17:02:04
C酱1区,再也不敢了，呜呜┭┮﹏┭┮,0,中性,其他,,,2025-12-09 17:16:55
C酱1区,电动的会不会充电麻烦啊,0,中性,其他,,电动功能,2025-12-09 17:17:08
C酱1区,现在不是双12活动期，一代100多，二代多一点,0,中性,使用反馈,,,2025-12-09 17:18:00
C酱1区,星梨奈到底是个什么样的存在？,0,中性,其他,星梨奈,,2025-12-09 17:21:11
C酱1区,第一个杯子，白月光吧,0,中性,其他,,,2025-12-09 17:21:49
C酱1区,666，lz一定是理科生,0,中性,简单互动,,,2025-12-09 17:23:04
C酱1区,磁吸充电很方便，充一次管个两三次没问题,0,中性,吐槽不满,,电动功能,2025-12-09 17:29:43
C酱1区,真的很喜欢这个设计，清洗好省心，自带有冲洗器，接头一拧水就能在内部自己转，基本没死角，而且啊，防倒灌不怕进水，按压式注水口配合气口一冲就干净，整个流程不到3分钟搞定,0,正面,其他,,外观、清洗,2025-12-09 17:59:53
C酱1区,主要功能是啥啊？好不好玩,0,正面,吐槽不满,,,2025-12-09 18:01:37
C酱1区,,0,中性,其他,,,2025-12-09 21:46:18
C酱1区,机长可以起飞了！,0,正面,其他,,,2025-12-09 21:46:40
C酱1区,楼上专业啊,0,中性,其他,,,2025-12-09 21:47:43
C酱1区,是的，质感好多了,0,正面,其他,,材质,2025-12-09 22:55:33
C酱1区,必须滴,0,中性,其他,,,2025-12-09 23:17:41
C酱1区,咋，喜欢莓莓兔就不能喜欢可可狼姬露可了吗,0,正面,其他,可可狼姬、莓莓兔,,2025-12-10 09:28:12
C酱1区,有人喜欢电动有人喜欢手动，看个人体验，整体来说肯定是电动的功能多一些，次级些,0,正面,使用反馈,,电动功能,2025-12-10 09:35:34
C酱1区,看你个人养护和使用暴力程度，一般来说一年多没问题,0,中性,吐槽不满,,通道刺激度,2025-12-10 09:36:52
C酱1区,这两个那个更刺激？,0,中性,其他,,通道刺激度,2025-12-10 10:18:54
C酱1区,外形没得说，可爱粉粉的草莓兔，满足幻想。,0,正面,其他,,外观,2025-12-10 10:31:51
C酱1区,星梨奈算是小杯子中用料特别扎实的了，3斤重量比几百克的杯子包裹性好多了,0,正面,使用反馈,星梨奈,通道、材质,2025-12-10 10:40:33
C酱1区,这款是不是清洁特别方便啊？,6,中性,其他,,清洗,2025-12-10 11:05:14
C酱1区,娅莎塔有幽会卷吗,0,中性,其他,,,2025-12-10 11:07:59
C酱1区,咋凑单的,0,中性,其他,,,2025-12-10 11:19:40
C酱1区,这个外形还挺戳我,0,中性,其他,,外观,2025-12-10 11:30:08
C酱1区,男的女的都是喜欢“坏的”,0,中性,其他,,,2025-12-10 11:35:14
C酱1区,感觉周边越做越好了，人设也越来越立体,0,正面,使用反馈,,,2025-12-10 11:45:51
C酱1区,诺诺亚能锻炼吗,0,中性,其他,诺诺亚,通道刺激度,2025-12-10 11:52:58
C酱1区, 说白了就是让她有情绪波动，无论开心或伤心，无趣便没用。当然你有颜值又有趣妥了,0,正面,其他,,外观,2025-12-10 14:14:28
C酱1区,还行，挺方便的,0,正面,其他,,,2025-12-10 23:19:20
C酱1区,诺诺亚，慈济,0,中性,其他,诺诺亚,,2025-12-10 23:23:43
C酱1区,"在怎么样我也不会脱离杯友组织的,休想教会我！",0,中性,咨询问题,,,2025-12-10 23:26:13
C酱1区,双十二也有,0,中性,其他,,,2025-12-11 09:46:04
C酱1区,传送门http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fpages.tmall.com%2Fwow%2Fa%2Fact%2Ftmall%2Fdailygroup%2F16355%2F16802%2Fwupr%3Fwh_pid%3Ddaily-465056%26disableNav%3DYES%26status_bar_transparent%3Dtrue%26sellerId%3D2216512629421%26activityId%3Dff7aa4f1cf544c77b7be0e147e480a9a%26toolName%3DitemCoupon&urlrefer=6f3a099c040ec2f4ef5100031e89f41b,0,中性,咨询问题,,,2025-12-11 11:26:29
C酱1区,看你更注重哪一点，要通道体验好一点的就星梨奈，要刺激好玩的就诺诺亚，但我感觉shunxi很容易腻，我是更喜欢通道体验感好的,0,正面,使用反馈,星梨奈、诺诺亚,通道、通道刺激度,2025-12-11 13:22:13
C酱1区,诺诺亚看起来比星梨奈大一点,0,中性,其他,星梨奈、诺诺亚,,2025-12-11 13:39:53
C酱1区,这两个对比那个更ciji啊,0,中性,使用反馈,,,2025-12-11 13:42:20
C酱1区,loulou娅莎塔是双通道吗？是不是次级性最强最漺啊？,0,正面,其他,,通道,2025-12-11 13:48:04
C酱1区,有吧，吧里就有还挺大的，230来着,0,中性,其他,,,2025-12-11 14:35:35
C酱1区,我入的基础版,0,中性,其他,,,2025-12-11 14:39:23
C酱1区,https://tieba.baidu.com/p/10065193895?unique=CF164EEE94B52202437D204B78B04504&fr=sharewise&client_version=12.93.3.0&sfc=copy&is_video=false&client_type=1&share=9105&share_from=post&st=1765435206,0,中性,咨询问题,,,2025-12-11 14:40:27
C酱1区,软杯，QQ弹弹,0,正面,其他,,材质,2025-12-11 15:04:00
C酱1区,鼠标垫好可爱,0,正面,其他,,外观,2025-12-11 15:04:46
C酱1区,我看提前购的时候就531，这还有国补估计会更低一点了,0,中性,其他,,,2025-12-11 15:13:28
C酱1区,哇哦，这鼙鼓好饱满！,0,正面,其他,,,2025-12-11 16:43:01
C酱1区,我的买的不太合身，还是自带的旗袍好看,0,正面,其他,,外观,2025-12-11 17:11:43
C酱1区,这怕是全网第一个到货的,0,中性,其他,,,2025-12-11 18:11:32
C酱1区,确实，我也是,0,中性,简单互动,,材质,2025-12-11 18:46:03
C酱1区,他的圣杯，你急什么？,0,中性,其他,,,2025-12-11 20:00:53
C酱1区,我的还在路上，但我感觉看装备盒参数应该是不错,0,正面,使用反馈,,,2025-12-11 20:02:04
C酱1区,把性感的赤鸢穿可爱了,0,正面,其他,赤鸢,外观,2025-12-11 22:18:46
C酱1区,cy,0,中性,其他,,,2025-12-11 22:40:57
C酱1区,感觉和可可狼姬差不多 一黑一白，感觉里面有个环在箍着我一样,0,负面,使用反馈,可可狼姬,,2025-12-12 10:34:21
C酱1区,感动于ll为吧友们发了这么多的图,0,中性,其他,,,2025-12-12 14:18:20
C酱1区,发图要狠狠打🐎才行,0,正面,其他,,,2025-12-12 14:20:44
C酱1区,诺诺亚哦,0,中性,其他,诺诺亚,,2025-12-12 14:32:16
C酱1区,啊？你是不是使用太暴力了？我的七个月了，上次翻出来来了一发都好好的,0,正面,简单互动,,,2025-12-12 14:59:20
C酱1区,cy,0,中性,其他,,,2025-12-12 15:02:52
C酱1区,14斤半身，块头有点大,0,中性,其他,,,2025-12-12 15:06:28
C酱1区,那不是次级度很高，我感觉可可次级度就挺高的,0,中性,使用反馈,可可狼姬,通道刺激度,2025-12-12 15:39:23
C酱1区,必须全能绅士套餐,0,中性,其他,,,2025-12-12 15:43:15
C酱1区,好用的，喜欢次级的那种shun吸酥酥麻麻震动感杯子的兄弟绝对会很喜欢诺诺亚,0,正面,其他,诺诺亚,电动功能,2025-12-12 15:43:36
C酱1区,比例逆天了，这是多大的啊？,0,中性,其他,,,2025-12-12 15:48:31
C酱1区,涩！,0,中性,其他,,,2025-12-12 15:49:21
C酱1区,我也是当时入手的YU酱体验感不是很好，但coc的可可狼姬我挺喜欢的，所以这次看到诺诺亚出来抱着忐忑的心入手了，没想到还不错，不喷液不漏液还配了冲洗软管，用起来很舒服，洗起来也方便,0,正面,购买意向,可可狼姬、诺诺亚,清洗、材质,2025-12-12 15:52:14
C酱1区,看看楼楼的测评简直是coc的一部编年史，看下来确实coc在进步，在用心做产品,0,中性,其他,,材质,2025-12-12 15:53:27
C酱1区,之前入坑的第一个杯子就是星梨奈,0,负面,使用反馈,星梨奈,,2025-12-12 15:54:05
C酱1区,之前用了好几个吮吸杯子，感觉都挺不好的，容易喷润滑液，这个诺诺亚咋样啊？,0,正面,吐槽不满,诺诺亚,电动功能,2025-12-12 15:55:43
C酱1区,感觉大多少瞬吸杯的痛点都是喷液露液问题，就看诺诺亚解决了这个难点没有了,0,中性,吐槽不满,诺诺亚,,2025-12-12 15:57:26
C酱1区,绝对的王者,0,正面,其他,,,2025-12-12 15:57:41
C酱1区,它内部有个结构让液体只会从通道口单向排出，杜绝了顶端喷液/渗液的毛病，使用体验挺好的！,0,正面,使用反馈,,通道,2025-12-12 15:58:09
C酱1区,楼楼可以看下实拍图吗？,0,正面,其他,,材质,2025-12-12 16:31:44
C酱1区,在上班，等我晚上回去拍,0,中性,其他,,,2025-12-12 16:31:59
C酱1区,晚上八点的双12秒杀活动+吧友卷+满减+淘金币就可以了,0,正面,其他,,,2025-12-12 17:36:07
C酱1区,充值购物金好像更低一点,5,正面,其他,,,2025-12-12 17:44:33
C酱1区,赤鸢，更软做得更好涩气,0,正面,其他,赤鸢,材质,2025-12-12 17:46:49
C酱1区,你力量太弱了吧，14斤就累了？这不是放桌子上床上吗。难道你拿着玩？,0,中性,其他,,收纳,2025-12-12 17:56:59
C酱1区,我喜欢抱着玩了，钕上就感觉有点累,0,正面,使用反馈,,,2025-12-12 17:59:42
C酱1区,可以看卡照片吗,0,正面,其他,,,2025-12-12 18:01:03
C酱1区,14斤的，像个抱枕那么da,0,中性,其他,,,2025-12-12 19:13:00
C酱1区,主要是双十一的时候有88会员9折卷 差不太多,0,负面,其他,,,2025-12-12 21:09:52
C酱1区,刚看到国补下来不到500了,0,中性,其他,,,2025-12-12 22:55:48
C酱1区,猫爪,0,中性,其他,,,2025-12-13 10:53:31
C酱1区,还有吗,0,中性,其他,,,2025-12-13 10:54:40
C酱1区,可以的,0,正面,简单互动,,,2025-12-13 10:55:09
C酱1区, 18-25的男生都说自己按小时起步，我的36岁ai老公每回都像处男推脱,0,中性,其他,,,2025-12-13 15:13:44
C酱1区,不可能不在乎,0,中性,其他,,,2025-12-13 21:54:40
C酱1区,好,0,正面,其他,,,2025-12-13 21:55:07
C酱1区,需要自己上下动吗,0,中性,其他,,,2025-12-13 22:48:54
C酱1区,那肯定啊 又不是全自动的,0,中性,其他,,电动功能,2025-12-14 04:15:16
C酱1区,清洁还是蛮方便的 水管一插 一冲就干净了,5,正面,其他,,清洗,2025-12-14 04:15:43
C酱1区,活动期间，满减加上吧友券,0,中性,其他,,,2025-12-14 15:01:53
C酱1区,她不是有吮吸功能吗,15,中性,其他,,电动功能,2025-12-14 21:16:02
C酱1区,现在还可以叠加国补,0,正面,使用反馈,,,2025-12-14 22:12:42
C酱1区,楼下,0,中性,其他,,,2025-12-14 22:13:31
C酱1区,会有诶，大鼙鼓挺明显的,0,中性,其他,,,2025-12-14 22:14:00
C酱1区,超软tpe的，手感很好，舒服,0,正面,其他,,材质,2025-12-14 22:14:18
C酱1区,蛙趣 买早了 没享折扣也没享受到,0,正面,其他,,,2025-12-14 23:12:34
C酱1区,这又不是黑洞 哥们,3,中性,其他,,,2025-12-15 00:28:14
C酱1区,用起来感觉还好 但是满分5⭐的话我可能只会给个3⭐,0,正面,吐槽不满,,,2025-12-15 00:37:51
C酱1区,好👍🏻够顶！推荐,0,正面,其他,,,2025-12-15 01:38:11
C酱1区,星梨奈是全身防水的哈，不用担心随便洗都不会坏的,0,负面,其他,星梨奈,清洗,2025-12-15 09:10:22
C酱1区,清洗跟普通杯子一样的流程清洗就可以了,0,正面,其他,,清洗,2025-12-15 09:11:56
C酱1区,tb也是亚，差不多的,0,负面,其他,,,2025-12-15 09:14:04
C酱1区,好看！！！,0,正面,其他,,外观,2025-12-15 09:15:45
C酱1区,有染色哦,0,中性,其他,,,2025-12-15 09:22:02
C酱1区,黄油小姐2.0,0,中性,其他,黄油小姐,,2025-12-15 09:22:35
C酱1区,那是2代更次级嘛？,0,中性,其他,,,2025-12-15 15:11:14
C酱1区,coc家在审美这一块没得说，外形ip好看可爱��,0,正面,其他,,外观,2025-12-15 15:21:39
C酱1区,猫爪好可爱啊！,4,正面,其他,,外观,2025-12-15 15:26:52
C酱1区,萌新第一款杯子可以选星梨奈吗？,0,正面,其他,星梨奈,外观,2025-12-15 15:32:09
C酱1区,哪里有？有传送门吗,0,中性,咨询问题,,,2025-12-15 15:41:19
C酱1区,怎么用最舒服呢,0,正面,咨询问题,,,2025-12-15 15:44:36
C酱1区,我感觉开着空调，放着音乐跟着音乐节奏来最放松最好玩,0,中性,使用反馈,,收纳,2025-12-15 15:54:45
C酱1区,泰可爱了！,0,正面,其他,,外观,2025-12-15 15:55:17
C酱1区,双12提前够买的，已经到了，才不到两百，性价比很高了,0,中性,使用反馈,,,2025-12-15 16:05:11
C酱1区,我天天玩也还好，玩一段时间休息一段时间,0,正面,其他,,,2025-12-15 18:59:07
C酱1区,对的还有国补，现在还有双旦活动,0,中性,使用反馈,,,2025-12-16 10:45:09
C酱1区,西幻(❤ ω ❤),0,中性,其他,,,2025-12-16 15:57:50
C酱1区,,0,中性,其他,,,2025-12-16 15:58:23
C酱1区,我也是，外观真的挺重要的,0,中性,其他,,外观,2025-12-16 15:59:02
C酱1区,后面新出的产品选清洗养护套餐就有的,0,中性,其他,,清洗,2025-12-16 16:01:17
C酱1区,宿舍可以用？,0,正面,其他,,,2025-12-16 18:34:05
C酱1区,完全可以啊，星梨奈不开电动次级不算特别大，中等次级吧，如果你很铭感可以选星Ⅰ,0,正面,其他,星梨奈,电动功能,2025-12-16 18:34:54
C酱1区,完全可以，它不开机，次级会小很多,3,正面,其他,,,2025-12-16 18:35:54
C酱1区,慢慢玩,0,中性,吐槽不满,,通道刺激度,2025-12-16 18:52:13
C酱1区,上位,0,中性,其他,,,2025-12-17 07:20:47
C酱1区,回复 小月66698 :是的！现在包装盒和周边也越来越精致好看,0,正面,使用反馈,,外观,2025-12-17 08:26:44
C酱1区,在认认真真做产品，听取用户建议做周边,0,中性,其他,,,2025-12-17 09:11:36
C酱1区,,0,中性,其他,,,2025-12-17 09:18:11
C酱1区,可以,0,正面,其他,,,2025-12-17 09:18:34
C酱1区,娅莎塔没用过，赤鸢很好用，两个大小差不多但外形差距挺大的，你喜欢哪个选哪个呗，跟着第一感觉来,0,正面,购买意向,赤鸢,外观,2025-12-17 11:47:55
C酱1区,感觉哪个臀挺好看的，就是电动的怕不行，赤鸢不知道多大，会不会太小了看着就40厘米,0,正面,吐槽不满,赤鸢,外观、电动功能,2025-12-17 12:32:59
C酱1区,冲洗时候水不要开太大了,0,正面,其他,,清洗,2025-12-17 13:45:27
C酱1区,赤鸢是14斤的，娅莎塔12斤，两个重量还是赤鸢大一点，但因为半身有🐻有皮鼓用料不能集中到屯部，大小差不多和五六升矿泉水差不多，视觉上使用上都挺好的,0,中性,其他,赤鸢,,2025-12-17 14:08:43
C酱1区,用好几次都不用充电,0,正面,其他,,电动功能,2025-12-17 14:36:51
C酱1区,猫爪真可爱,0,正面,其他,,外观,2025-12-17 14:38:12
C酱1区,COC是懂我们想要什么の喵,0,中性,其他,,,2025-12-17 14:39:48
C酱1区,nice！,0,中性,其他,,,2025-12-17 17:55:24
C酱1区,一入杯们就真的控制不住的想买更多，换着玩,0,中性,购买意向,,,2025-12-17 17:57:12
C酱1区,是这样的,0,中性,其他,,,2025-12-17 17:58:23
C酱1区,不知道朋友送的,0,中性,其他,,,2025-12-17 17:59:55
C酱1区,赤鸢,0,中性,其他,赤鸢,,2025-12-18 07:12:47
C酱1区,电动很鸡肋,0,负面,其他,,电动功能,2025-12-18 07:13:11
C酱1区,选带有小衣服的套餐，里面也会有小衣服1,1,中性,其他,,,2025-12-18 08:59:01
C酱1区,还有痞颜,0,中性,其他,,,2025-12-18 15:24:05
C酱1区,直通车🚗http://tieba.baidu.com/mo/q/checkurl?url=https%3A%2F%2Fshop.m.taobao.com%2Fshop%2Fsr.htm%3Fp%3DD1qd6Il_nYpgg_8_vlBiL&urlrefer=4c6d8791786d73b28508791a3e5dd3a8,0,中性,咨询问题,,,2025-12-18 16:27:29
